id,key,status,dirty_address,clean_address,city,state,zip_code,tax_map_val,latitude,longitude,created_at,updated_at
15436,"4664MONACANTRAILRD077","APPROXIMATE","4664 MONACAN TRAIL RD","4664 MONACAN TRAIL RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:00:28","2009-08-26 14:43:09"
15437,"1100RIORDE090","APPROXIMATE","1100 RIO RD E","1100 RIO RD E, Charlottesville, VA ",,,,"090",37.9794031,-78.5205323,"2009-08-26 07:00:28","2009-08-26 14:43:25"
15438,"7552EASTWOODLN077","APPROXIMATE","7552 EASTWOOD LN","7552 EASTWOOD LN, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:00:28","2009-08-26 14:43:11"
15439,"2801POWELLCREEKDRIVE076","APPROXIMATE","2801 POWELL CREEK DRIVE","2801 POWELL CREEK DRIVE, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 07:00:29","2009-08-26 14:43:49"
15440,"1180PINEHAVENCT076","APPROXIMATE","1180 PINE HAVEN CT","1180 PINE HAVEN CT, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 07:00:29","2009-08-26 14:43:27"
15441,"100WESTMINSTERRD061","APPROXIMATE","100 WESTMINSTER RD","100 WESTMINSTER RD, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:00:29","2009-08-26 14:43:20"
15442,"7079MARKWOODRD077","APPROXIMATE","7079 MARKWOOD RD","7079 MARKWOOD RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:00:29","2009-08-26 14:43:15"
15443,"1712SOLOMONRD077","APPROXIMATE","1712 SOLOMON RD","1712 SOLOMON RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:00:29","2009-08-26 14:43:40"
15444,"2400IVYRD077","APPROXIMATE","2400 IVY RD","2400 IVY RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:00:29","2009-08-26 14:43:51"
15445,"THOMASJEFFERSONPKWYKENWOOD057","APPROXIMATE","THOMAS JEFFERSON PKWY&KENWOOD","THOMAS JEFFERSON PKWY & KENWOOD, Ivy Woods, VA ",,,,"057",38.0625199,-78.6455881,"2009-08-26 07:00:32","2009-08-26 14:43:42"
15446,"1722LINDSAYRD076","APPROXIMATE","1722 LINDSAY RD","1722 LINDSAY RD, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 07:00:32","2009-08-26 14:43:54"
15447,"2587SHIFFLETTSMILLRD046","APPROXIMATE","2587 SHIFFLETTS MILL RD","2587 SHIFFLETTS MILL RD, Charlottesville, VA ",,,,"046",38.1041930,-78.4371649,"2009-08-26 07:00:32","2009-08-26 14:45:00"
15448,"1248CROZETAVE051","APPROXIMATE","1248 CROZET AVE","1248 CROZET AVE, Lindsay, VA ",,,,"051",38.1039014,-78.2286610,"2009-08-26 07:00:32","2009-08-26 14:43:29"
15449,"SEMINOLETRLFRAYSMILLRD061","APPROXIMATE","SEMINOLE TRL&FRAYS MILL RD","SEMINOLE TRL & FRAYS MILL RD, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:00:32","2009-08-26 14:43:33"
15450,"1201OAKHILLDR121","APPROXIMATE","1201 OAK HILL DR","1201 OAK HILL DR, Keene, VA ",,,,"121",37.8545784,-78.5620599,"2009-08-26 07:00:33","2009-08-26 14:43:37"
15451,"1248CROZETAVE059","APPROXIMATE","1248 CROZET AVE","1248 CROZET AVE, Charlottesville, VA ",,,,"059",38.0625924,-78.5622329,"2009-08-26 07:00:33","2009-08-26 14:43:44"
15452,"1195JACKSONDR128","APPROXIMATE","1195 JACKSON DR","1195 JACKSON DR, Porters, VA ",,,,"128",37.8129450,-78.6035642,"2009-08-26 07:00:33","2009-08-26 14:44:01"
15453,"7268FREEUNIONRD079","APPROXIMATE","7268 FREE UNION RD","7268 FREE UNION RD, Shadwell, VA ",,,,"079",38.0209614,-78.3955804,"2009-08-26 07:00:33","2009-08-26 14:43:56"
15454,"RIORDESTONEHENGERD060","APPROXIMATE","RIO RD E&STONEHENGE RD","RIO RD E & STONEHENGE RD, Charlottesville, VA ",,,,"060",38.0626069,-78.5205552,"2009-08-26 07:00:33","2009-08-26 14:43:47"
15455,"1248CROZETAVE061","APPROXIMATE","1248 CROZET AVE","1248 CROZET AVE, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:00:33","2009-08-26 14:44:07"
15456,"1070SEMINOLETRL060","APPROXIMATE","1070 SEMINOLE TRL","1070 SEMINOLE TRL, Charlottesville, VA ",,,,"060",38.0626069,-78.5205552,"2009-08-26 07:00:33","2009-08-26 14:44:21"
15457,"625WORTHINGTONDR076","APPROXIMATE","625 WORTHINGTON DR","625 WORTHINGTON DR, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 07:00:33","2009-08-26 14:44:18"
15458,"1470PANTOPSMOUNTAINPL032","APPROXIMATE","1470 PANTOPS MOUNTAIN PL","1470 PANTOPS MOUNTAIN PL, Crimora, VA ",,,,"032",38.1455028,-78.7709225,"2009-08-26 07:00:33","2009-08-26 14:44:25"
15459,"BROOKWAYDRRIORDE045","APPROXIMATE","BROOKWAY DR&RIO RD E","BROOKWAY DR & RIO RD E, Charlottesville, VA ",,,,"045",38.1042077,-78.4788658,"2009-08-26 07:00:34","2009-08-26 14:44:04"
15460,"2200IVYRD089","APPROXIMATE","2200 IVY RD","2200 IVY RD, Arrowhead, VA ",,,,"089",37.9793886,-78.5621636,"2009-08-26 07:00:34","2009-08-26 14:43:59"
15461,"160PEREGORYLNAP021","APPROXIMATE","160 PEREGORY LN - AP","160 PEREGORY LN - AP, Advance Mills Village, VA ",,,,"021",38.1873635,-78.3953473,"2009-08-26 07:00:34","2009-08-26 14:44:09"
15462,"600PETERJEFFERSONPKWY056","VALID","600 PETER JEFFERSON PKWY","600 PETER JEFFERSON PKWY, Crozet, VA ",,,,"056",38.0699900,-78.7004690,"2009-08-26 07:00:34","2009-08-26 14:44:14"
15463,"310STILLFRIEDLN060","VALID","310 STILLFRIED LN","310 STILLFRIED LN, Charlottesville, VA ",,,,"060",38.0445360,-78.5193420,"2009-08-26 07:00:37","2009-08-26 14:44:23"
15464,"5781OAKDR056","VALID","5781 OAK DR","5781 OAK DR, Crozet, VA ",,,,"056",38.0600450,-78.6999130,"2009-08-26 07:00:38","2009-08-26 14:44:36"
15465,"2203ARROWHEADVALLEYRD088","APPROXIMATE","2203 ARROWHEAD VALLEY RD","2203 ARROWHEAD VALLEY RD, Arrowhead, VA ",,,,"088",37.9793597,-78.6037948,"2009-08-26 07:00:38","2009-08-26 14:44:11"
15466,"2955IVYRD043","VALID","2955 IVY RD","2955 IVY RD, Reynard Woods, VA ",,,,"043",38.1039010,-78.5508890,"2009-08-26 07:00:42","2009-08-26 14:44:40"
15467,"7500GREENWOODSTATIONRD077","APPROXIMATE","7500 GREENWOOD STATION RD","7500 GREENWOOD STATION RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:00:42","2009-08-26 14:44:16"
15468,"700GREENWOODRD077","APPROXIMATE","700 GREENWOOD RD","700 GREENWOOD RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:00:42","2009-08-26 14:44:48"
15469,"1554BITTERNUTLN061","APPROXIMATE","1554 BITTERNUT LN","1554 BITTERNUT LN, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:00:43","2009-08-26 14:44:28"
15470,"I64MM100WB061","APPROXIMATE","I64 MM100 WB","I64 MM100 WB, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:00:43","2009-08-26 14:44:30"
15471,"HILLSBOROLNYANCEYMI060","APPROXIMATE","HILLSBORO LN&YANCEY MI","HILLSBORO LN & YANCEY MI, Charlottesville, VA ",,,,"060",38.0626069,-78.5205552,"2009-08-26 07:00:43","2009-08-26 14:44:33"
15472,"500OLDLYNCHBURGRD118","APPROXIMATE","500 OLD LYNCHBURG RD","500 OLD LYNCHBURG RD, Old Dominion, VA ",,,,"118",37.8544481,-78.6867452,"2009-08-26 07:00:43","2009-08-26 14:44:45"
15473,"700CAMPBELLRD077","APPROXIMATE","700 CAMPBELL RD","700 CAMPBELL RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:00:44","2009-08-26 14:44:38"
15474,"2239SHEPHERDSRIDGERD061","VALID","2239 SHEPHERDS RIDGE RD","2239 SHEPHERDS RIDGE RD, Charlottesville, VA ",,,,"061",38.0661340,-78.4613150,"2009-08-26 07:00:46","2009-08-26 14:44:43"
15475,"2657OLDSALEMDR060","VALID","2657 OLD SALEM DR","2657 OLD SALEM DR, Charlottesville, VA ",,,,"060",38.0644112,-78.5105908,"2009-08-26 07:00:50","2009-08-26 14:45:43"
15476,"2059PROFFITRD046","APPROXIMATE","2059 PROFFIT RD","2059 PROFFIT RD, Charlottesville, VA ",,,,"046",38.1041930,-78.4371649,"2009-08-26 07:00:50","2009-08-26 14:44:50"
15477,"3585TURNBRIDGELN060","APPROXIMATE","3585 TURNBRIDGE LN","3585 TURNBRIDGE LN, Charlottesville, VA ",,,,"060",38.0626069,-78.5205552,"2009-08-26 07:00:52","2009-08-26 14:44:52"
15478,"2234CRAIGSSTORERD072","APPROXIMATE","2234 CRAIGS STORE RD","2234 CRAIGS STORE RD, Midway, VA ",,,,"072",38.0208603,-78.6871613,"2009-08-26 07:00:52","2009-08-26 14:45:05"
15479,"955QUESTCT042","VALID","955 QUEST CT","955 QUEST CT, Mill Ridge, VA ",,,,"042",38.1011959,-78.6026315,"2009-08-26 07:00:52","2009-08-26 14:44:55"
15480,"STONYPOINTRDRIGGORYRIDGER078","APPROXIMATE","STONY POINT RD&RIGGORY RIDGE R","STONY POINT RD & RIGGORY RIDGE R, Charlottesville, VA ",,,,"078",38.0209906,-78.4372349,"2009-08-26 07:00:52","2009-08-26 14:44:58"
15481,"250PANTOPSMOUNTAINRD054","APPROXIMATE","250 PANTOPS MOUNTAIN RD","250 PANTOPS MOUNTAIN RD, Greenwood, VA ",,,,"054",38.0623020,-78.7706205,"2009-08-26 07:00:52","2009-08-26 14:45:03"
15482,"1600RIORDE102","APPROXIMATE","1600 RIO RD E","1600 RIO RD E, Redland, VA ",,,,"102",37.9378002,-78.5205209,"2009-08-26 07:00:52","2009-08-26 14:45:07"
15483,"300PAGEST050","APPROXIMATE","300 PAGE ST","300 PAGE ST, Cash Corner, VA ",,,,"050",38.1039889,-78.2703616,"2009-08-26 07:00:52","2009-08-26 14:45:17"
15484,"1366SINGLETONLN078","APPROXIMATE","1366 SINGLETON LN","1366 SINGLETON LN, Charlottesville, VA ",,,,"078",38.0209906,-78.4372349,"2009-08-26 07:00:53","2009-08-26 14:45:14"
15485,"2200SEMINOLETRL061","APPROXIMATE","2200 SEMINOLE TRL","2200 SEMINOLE TRL, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:00:53","2009-08-26 14:45:19"
15486,"1597THOMASJEFFERSONPKWY075","APPROXIMATE","1597 THOMAS JEFFERSON PKWY","1597 THOMAS JEFFERSON PKWY, Sherwood Farms, VA ",,,,"075",38.0209908,-78.5621982,"2009-08-26 07:00:53","2009-08-26 14:45:29"
15487,"3008COLONIALDR069","APPROXIMATE","3008 COLONIAL DR","3008 COLONIAL DR, Blue Ridge Acres, VA ",,,,"069",38.0205989,-78.8121238,"2009-08-26 07:00:53","2009-08-26 14:45:10"
15488,"CFCHQ056","VALID","CFCHQ","CFCHQ, Crozet, VA ",,,,"056",38.0699900,-78.7004690,"2009-08-26 07:00:53","2009-08-26 14:45:12"
15489,"1248CROZETAVE111","APPROXIMATE","1248 CROZET AVE","1248 CROZET AVE, Powell Corner, VA ",,,,"111",37.8961535,-78.6036794,"2009-08-26 07:00:56","2009-08-26 14:46:09"
15490,"314ORTMANRD090","APPROXIMATE","314 ORTMAN RD","314 ORTMAN RD, Charlottesville, VA ",,,,"090",37.9794031,-78.5205323,"2009-08-26 07:00:56","2009-08-26 14:45:22"
15491,"3600SCOTTSVILLERD055","APPROXIMATE","3600 SCOTTSVILLE RD","3600 SCOTTSVILLE RD, Crozet, VA ",,,,"055",38.0623891,-78.7289431,"2009-08-26 07:00:56","2009-08-26 14:45:41"
15492,"4600PRESIDENTSRD078","APPROXIMATE","4600 PRESIDENTS RD","4600 PRESIDENTS RD, Charlottesville, VA ",,,,"078",38.0209906,-78.4372349,"2009-08-26 07:00:56","2009-08-26 14:45:36"
15493,"1750PIPERWAY092","APPROXIMATE","1750 PIPER WAY","1750 PIPER WAY, Simeon, VA ",,,,"092",37.9793883,-78.4372698,"2009-08-26 07:00:56","2009-08-26 14:45:24"
15494,"1925LAMBSRD090","APPROXIMATE","1925 LAMBS RD","1925 LAMBS RD, Charlottesville, VA ",,,,"090",37.9794031,-78.5205323,"2009-08-26 07:00:57","2009-08-26 14:45:26"
15495,"MONACANTRAILRDNORTHGARDEN090","APPROXIMATE","MONACAN TRAIL RD&NORTH GARDEN","MONACAN TRAIL RD & NORTH GARDEN, Charlottesville, VA ",,,,"090",37.9794031,-78.5205323,"2009-08-26 07:00:57","2009-08-26 14:45:33"
15496,"2500OLDLYNCHBURGRD055","APPROXIMATE","2500 OLD LYNCHBURG RD","2500 OLD LYNCHBURG RD, Crozet, VA ",,,,"055",38.0623891,-78.7289431,"2009-08-26 07:00:57","2009-08-26 14:45:46"
15497,"OLDLYNCHBURGRDREDHILLRD055","APPROXIMATE","OLD LYNCHBURG RD&RED HILL RD","OLD LYNCHBURG RD & RED HILL RD, Crozet, VA ",,,,"055",38.0623891,-78.7289431,"2009-08-26 07:00:57","2009-08-26 14:45:31"
15498,"7000BURNTMOUNTAINRD065","VALID","7000 BURNT MOUNTAIN RD","7000 BURNT MOUNTAIN RD, Cismont, VA ",,,,"065",38.0540030,-78.3183990,"2009-08-26 07:00:57","2009-08-26 14:45:51"
15499,"BURNTMOUNTAINRDCRAIGSSTORE065","APPROXIMATE","BURNT MOUNTAIN RD&CRAIGS STORE","BURNT MOUNTAIN RD & CRAIGS STORE, Cismont, VA ",,,,"065",38.0624609,-78.3121671,"2009-08-26 07:00:57","2009-08-26 14:45:39"
15500,"1400MONTALTOLOOPRD060","APPROXIMATE","1400 MONTALTO LOOP RD","1400 MONTALTO LOOP RD, Charlottesville, VA ",,,,"060",38.0626069,-78.5205552,"2009-08-26 07:01:03","2009-08-26 14:45:55"
15501,"779OLDBROOKRD077","APPROXIMATE","779 OLD BROOK RD","779 OLD BROOK RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:03","2009-08-26 14:45:48"
15502,"213CONNORDR077","APPROXIMATE","213 CONNOR DR","213 CONNOR DR, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:03","2009-08-26 14:45:58"
15503,"PRESIDENTSRDROLLINGRD077","APPROXIMATE","PRESIDENTS RD&ROLLING RD","PRESIDENTS RD & ROLLING RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:03","2009-08-26 14:46:36"
15504,"3455PRESIDENTSRD077","APPROXIMATE","3455 PRESIDENTS RD","3455 PRESIDENTS RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:04","2009-08-26 14:45:53"
15505,"401KEYWESTDR076","APPROXIMATE","401 KEY WEST DR","401 KEY WEST DR, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 07:01:07","2009-08-26 14:46:19"
15506,"105TERRYBROOKDR077","APPROXIMATE","105 TERRYBROOK DR","105 TERRYBROOK DR, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:08","2009-08-26 14:46:01"
15507,"MILTONRDTHOMASJEFFERSONPKW077","APPROXIMATE","MILTON RD&THOMAS JEFFERSON PKW","MILTON RD & THOMAS JEFFERSON PKW, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:08","2009-08-26 14:46:05"
15508,"936OLDBROOKRD061","VALID","936 OLD BROOK RD","936 OLD BROOK RD, Charlottesville, VA ",,,,"061",38.0747870,-78.4695330,"2009-08-26 07:01:08","2009-08-26 14:46:45"
15509,"3000PLANKRD077","APPROXIMATE","3000 PLANK RD","3000 PLANK RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:08","2009-08-26 14:46:16"
15510,"I64MM112WB077","VALID","I64 MM112 WB","I64 MM112 WB, Charlottesville, VA ",,,,"077",38.0377640,-78.4892600,"2009-08-26 07:01:09","2009-08-26 14:46:14"
15511,"1294STONYPOINTRD061","APPROXIMATE","1294 STONY POINT RD","1294 STONY POINT RD, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:01:09","2009-08-26 14:46:12"
15512,"10000HATTONFERRYRD076","APPROXIMATE","10000 HATTON FERRY RD","10000 HATTON FERRY RD, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 07:01:09","2009-08-26 14:46:07"
15513,"295FARMINGTONDR077","APPROXIMATE","295 FARMINGTON DR","295 FARMINGTON DR, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:10","2009-08-26 14:46:58"
15514,"3298TURNBERRYCIR060","APPROXIMATE","3298 TURNBERRY CIR","3298 TURNBERRY CIR, Charlottesville, VA ",,,,"060",38.0626069,-78.5205552,"2009-08-26 07:01:11","2009-08-26 14:46:21"
15515,"1539LAKEFORESTDR076","APPROXIMATE","1539 LAKE FOREST DR","1539 LAKE FOREST DR, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 07:01:11","2009-08-26 14:46:23"
15516,"1195MAPLEVIEWDR060","APPROXIMATE","1195 MAPLE VIEW DR","1195 MAPLE VIEW DR, Charlottesville, VA ",,,,"060",38.0626069,-78.5205552,"2009-08-26 07:01:12","2009-08-26 14:46:26"
15517,"506WELLINGTONPL061","APPROXIMATE","506 WELLINGTON PL","506 WELLINGTON PL, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:01:12","2009-08-26 14:46:28"
15518,"5624WAYLANDDR076","APPROXIMATE","5624 WAYLAND DR","5624 WAYLAND DR, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 07:01:12","2009-08-26 14:47:07"
15519,"1109VEGASCT076","APPROXIMATE","1109 VEGAS CT","1109 VEGAS CT, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 07:01:12","2009-08-26 14:46:38"
15520,"433PLEASANTPL060","APPROXIMATE","433 PLEASANT PL","433 PLEASANT PL, Charlottesville, VA ",,,,"060",38.0626069,-78.5205552,"2009-08-26 07:01:12","2009-08-26 14:47:15"
15521,"AFF07076","APPROXIMATE","AFF07","AFF07, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 07:01:12","2009-08-26 14:47:17"
15522,"3940GILMERSMILLLN104","VALID","3940 GILMERS MILL LN","3940 GILMERS MILL LN, Overton, VA ",,,,"104",37.9278461,-78.4437633,"2009-08-26 07:01:16","2009-08-26 14:46:43"
15523,"3082GARTHRD042","VALID","3082 GARTH RD","3082 GARTH RD, Mill Ridge, VA ",,,,"042",38.1038560,-78.5960500,"2009-08-26 07:01:16","2009-08-26 14:46:41"
15524,"1590COOLSPRINGRD061","VALID","1590 COOL SPRING RD","1590 COOL SPRING RD, Charlottesville, VA ",,,,"061",38.0800240,-78.4914420,"2009-08-26 07:01:16","2009-08-26 14:46:55"
15525,"2473LAKEALBEMARLERD041","VALID","2473 LAKE ALBEMARLE RD","2473 LAKE ALBEMARLE RD, Westover Hills, VA ",,,,"041",38.1014396,-78.6281412,"2009-08-26 07:01:16","2009-08-26 14:47:45"
15526,"201BOWENLOOP077","APPROXIMATE","201 BOWEN LOOP","201 BOWEN LOOP, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:18","2009-08-26 14:46:48"
15527,"IRISHRDPORTERSRD061","APPROXIMATE","IRISH RD&PORTERS RD","IRISH RD & PORTERS RD, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:01:22","2009-08-26 14:46:51"
15528,"448EDNAMDR045","APPROXIMATE","448 EDNAM DR","448 EDNAM DR, Charlottesville, VA ",,,,"045",38.1042077,-78.4788658,"2009-08-26 07:01:22","2009-08-26 14:47:12"
15529,"1395STONYPOINTRD077","APPROXIMATE","1395 STONY POINT RD","1395 STONY POINT RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:22","2009-08-26 14:46:53"
15530,"965OLDBALLARDRD078","APPROXIMATE","965 OLD BALLARD RD","965 OLD BALLARD RD, Charlottesville, VA ",,,,"078",38.0209906,-78.4372349,"2009-08-26 07:01:23","2009-08-26 14:47:00"
15531,"E84200711111739052007080","APPROXIMATE",",E84,2007-11-11 17:39:05,2007-",",E84,2007-11-11 17:39:05,2007-, Keswick, VA ",,,,"080",38.0209177,-78.3539261,"2009-08-26 07:01:23","2009-08-26 14:47:20"
15532,"E24200711111737312007080","APPROXIMATE",",E24,2007-11-11 17:37:31,2007-",",E24,2007-11-11 17:37:31,2007-, Keswick, VA ",,,,"080",38.0209177,-78.3539261,"2009-08-26 07:01:23","2009-08-26 14:47:28"
15533,"6551HEARDSMOUNTAINRD060","APPROXIMATE","6551 HEARDS MOUNTAIN RD","6551 HEARDS MOUNTAIN RD, Charlottesville, VA ",,,,"060",38.0626069,-78.5205552,"2009-08-26 07:01:23","2009-08-26 14:47:02"
15534,"1740SEMINOLETRL061","APPROXIMATE","1740 SEMINOLE TRL","1740 SEMINOLE TRL, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:01:23","2009-08-26 14:47:05"
15535,"411COLESROLLINGRD076","APPROXIMATE","411 COLES ROLLING RD","411 COLES ROLLING RD, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 07:01:26","2009-08-26 14:47:10"
15536,"1982ENGLISHOAKSCIRN077","APPROXIMATE","1982 ENGLISH OAKS CIR N","1982 ENGLISH OAKS CIR N, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:26","2009-08-26 14:47:26"
15537,"SEMINOLECTSEMINOLETRL077","APPROXIMATE","SEMINOLE CT&SEMINOLE TRL","SEMINOLE CT & SEMINOLE TRL, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:26","2009-08-26 14:47:23"
15538,"1418PLANKRD077","APPROXIMATE","1418 PLANK RD","1418 PLANK RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:26","2009-08-26 14:47:40"
15539,"1610RIOHILLDR077","APPROXIMATE","1610 RIO HILL DR","1610 RIO HILL DR, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 07:01:26","2009-08-26 14:47:33"
15540,"1789STONYPOINTRD078","APPROXIMATE","1789 STONY POINT RD","1789 STONY POINT RD, Charlottesville, VA ",,,,"078",38.0209906,-78.4372349,"2009-08-26 07:01:26","2009-08-26 14:47:42"
15541,"MONACANTRAILRDRURALRIDGEL061","APPROXIMATE","MONACAN TRAIL RD&RURAL RIDGE L","MONACAN TRAIL RD & RURAL RIDGE L, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:01:27","2009-08-26 14:47:30"
15542,"BUCKINGHAM7060","APPROXIMATE","BUCKINGHAM 7","BUCKINGHAM 7, Charlottesville, VA ",,,,"060",38.0626069,-78.5205552,"2009-08-26 07:01:29","2009-08-26 14:48:04"
15543,"129WOODSTOCKDR061","APPROXIMATE","129 WOODSTOCK DR","129 WOODSTOCK DR, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:01:29","2009-08-26 14:47:35"
15544,"2210RIDGEWAYLN045","APPROXIMATE","2210 RIDGEWAY LN","2210 RIDGEWAY LN, Charlottesville, VA ",,,,"045",38.1042077,-78.4788658,"2009-08-26 07:01:29","2009-08-26 14:47:37"
15545,"200EDNAMDR093","VALID","200 EDNAM DR","200 EDNAM DR, Ashmere, VA ",,,,"093",37.9831304,-78.4083949,"2009-08-26 07:01:29","2009-08-26 14:47:49"
15546,"1644RIOHILLDR071","APPROXIMATE","1644 RIO HILL DR","1644 RIO HILL DR, Midway, VA ",,,,"071",38.0207877,-78.7288156,"2009-08-26 07:01:29","2009-08-26 14:48:20"
15547,"3224BEAUMONTFARMRD019","APPROXIMATE","3224 BEAU MONT FARM RD","3224 BEAU MONT FARM RD, Frays Mountain Estates, VA ",,,,"019",38.1874074,-78.4788422,"2009-08-26 07:01:30","2009-08-26 14:47:56"
15548,"1200REASFORDRD078","APPROXIMATE","1200 REAS FORD RD","1200 REAS FORD RD, Charlottesville, VA ",,,,"078",38.0209906,-78.4372349,"2009-08-26 07:01:30","2009-08-26 14:47:54"
15549,"8728DICKWOODSRD046","APPROXIMATE","8728 DICK WOODS RD","8728 DICK WOODS RD, Charlottesville, VA ",,,,"046",38.1041930,-78.4371649,"2009-08-26 07:01:30","2009-08-26 14:47:47"
15550,"4194PRESIDENTSRD078","APPROXIMATE","4194 PRESIDENTS RD","4194 PRESIDENTS RD, Charlottesville, VA ",,,,"078",38.0209906,-78.4372349,"2009-08-26 07:01:30","2009-08-26 14:47:52"
15551,"1005WEYBRIDGECT031","APPROXIMATE","1005 WEYBRIDGE CT","1005 WEYBRIDGE CT, Gordonsville, VA ",,,,"031",38.1455015,-78.2285096,"2009-08-26 07:01:30","2009-08-26 14:47:59"
15552,"1331COLESROLLINGRD061","APPROXIMATE","1331 COLES ROLLING RD","1331 COLES ROLLING RD, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:01:30","2009-08-26 14:48:01"
15553,"2520WILLISTONDR061","APPROXIMATE","2520 WILLISTON DR","2520 WILLISTON DR, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:01:30","2009-08-26 14:48:13"
15554,"210NBENNINGTONRD080","APPROXIMATE","210 N BENNINGTON RD","210 N BENNINGTON RD, Keswick, VA ",,,,"080",38.0209177,-78.3539261,"2009-08-26 07:01:31","2009-08-26 14:48:25"
15555,"788CASTLECT061","VALID","788 CASTLE CT","788 CASTLE CT, Charlottesville, VA ",,,,"061",38.0751054,-78.4717086,"2009-08-26 07:01:31","2009-08-26 14:48:08"
15556,"370BLUEBIRDLN078","APPROXIMATE","370 BLUEBIRD LN","370 BLUEBIRD LN, Charlottesville, VA ",,,,"078",38.0209906,-78.4372349,"2009-08-26 07:01:31","2009-08-26 14:48:37"
15557,"635MILLERSCHOOLRD061","APPROXIMATE","635 MILLER SCHOOL RD","635 MILLER SCHOOL RD, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 07:01:31","2009-08-26 14:48:06"
15558,"1070SEMINOLETRL056","VALID","1070 SEMINOLE TRL","1070 SEMINOLE TRL, Crozet, VA ",,,,"056",38.0699900,-78.7004690,"2009-08-26 07:01:31","2009-08-26 14:48:18"
15559,"1773WEBLANDVIEW057","APPROXIMATE","1773 WEBLAND VIEW","1773 WEBLAND VIEW, Ivy Woods, VA ",,,,"057",38.0625199,-78.6455881,"2009-08-26 07:01:31","2009-08-26 14:48:11"
15560,"600PETERJEFFERSONPKWY091","APPROXIMATE","600 PETER JEFFERSON PKWY","600 PETER JEFFERSON PKWY, Charlottesville, VA ",,,,"091",37.9794030,-78.4789011,"2009-08-26 07:01:31","2009-08-26 14:48:22"
